"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"Sep., 2012"	"2012/09"	75	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"Oct., 2012"	"2012/10"	68	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"Nov., 2012"	"2012/11"	64	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"Dec., 2012"	"2012/12"	55	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Jan., 2013"	"2013/01"	85	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Feb., 2013"	"2013/02"	55	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Mar., 2013"	"2013/03"	54	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Apr., 2013"	"2013/04"	73	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"May, 2013"	"2013/05"	63	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Jun., 2013"	"2013/06"	56	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Jul., 2013"	"2013/07"	71	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Aug., 2013"	"2013/08"	92	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Sep., 2013"	"2013/09"	68	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Oct., 2013"	"2013/10"	70	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Nov., 2013"	"2013/11"	56	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"Dec., 2013"	"2013/12"	55	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Jan., 2010"	"2010/01"	26	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Feb., 2010"	"2010/02"	21	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Mar., 2010"	"2010/03"	22	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Apr., 2010"	"2010/04"	23	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"May, 2010"	"2010/05"	17	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Jun., 2010"	"2010/06"	27	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Jul., 2010"	"2010/07"	23	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Aug., 2010"	"2010/08"	31	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Sep., 2010"	"2010/09"	23	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Oct., 2010"	"2010/10"	18	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Nov., 2010"	"2010/11"	25	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Dec., 2010"	"2010/12"	29	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Jan., 2011"	"2011/01"	31	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Feb., 2011"	"2011/02"	23	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Mar., 2011"	"2011/03"	25	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Apr., 2011"	"2011/04"	26	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"May, 2011"	"2011/05"	31	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Jun., 2011"	"2011/06"	20	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Jul., 2011"	"2011/07"	23	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Aug., 2011"	"2011/08"	31	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Sep., 2011"	"2011/09"	27	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Oct., 2011"	"2011/10"	23	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Nov., 2011"	"2011/11"	27	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2011"	"2011"	"Dec., 2011"	"2011/12"	22	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Jan., 2012"	"2012/01"	22	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Feb., 2012"	"2012/02"	19	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Mar., 2012"	"2012/03"	26	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Apr., 2012"	"2012/04"	33	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"May, 2012"	"2012/05"	21	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Jun., 2012"	"2012/06"	23	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Jul., 2012"	"2012/07"	28	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Aug., 2012"	"2012/08"	34	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Sep., 2012"	"2012/09"	28	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Oct., 2012"	"2012/10"	23	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Nov., 2012"	"2012/11"	24	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2012"	"2012"	"Dec., 2012"	"2012/12"	19	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Jan., 2013"	"2013/01"	24	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Feb., 2013"	"2013/02"	17	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Mar., 2013"	"2013/03"	26	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Apr., 2013"	"2013/04"	29	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"May, 2013"	"2013/05"	19	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Jun., 2013"	"2013/06"	28	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Jul., 2013"	"2013/07"	37	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Aug., 2013"	"2013/08"	22	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Sep., 2013"	"2013/09"	26	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Oct., 2013"	"2013/10"	34	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Nov., 2013"	"2013/11"	25	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2013"	"2013"	"Dec., 2013"	"2013/12"	26	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Jan., 2010"	"2010/01"	18	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Feb., 2010"	"2010/02"	15	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Mar., 2010"	"2010/03"	15	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Apr., 2010"	"2010/04"	18	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"May, 2010"	"2010/05"	17	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Jun., 2010"	"2010/06"	24	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Jul., 2010"	"2010/07"	12	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Aug., 2010"	"2010/08"	25	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Sep., 2010"	"2010/09"	14	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Nov., 2010"	"2010/11"	12	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Dec., 2010"	"2010/12"	19	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Jan., 2011"	"2011/01"	17	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Feb., 2011"	"2011/02"	23	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Mar., 2011"	"2011/03"	18	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Apr., 2011"	"2011/04"	26	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"May, 2011"	"2011/05"	14	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Jun., 2011"	"2011/06"	14	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Jul., 2011"	"2011/07"	22	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Aug., 2011"	"2011/08"	20	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Sep., 2011"	"2011/09"	20	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Oct., 2011"	"2011/10"	12	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Nov., 2011"	"2011/11"	23	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2011"	"2011"	"Dec., 2011"	"2011/12"	17	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Jan., 2012"	"2012/01"	18	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Feb., 2012"	"2012/02"	13	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Mar., 2012"	"2012/03"	25	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Apr., 2012"	"2012/04"	17	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"May, 2012"	"2012/05"	23	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Jun., 2012"	"2012/06"	29	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Jul., 2012"	"2012/07"	27	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Aug., 2012"	"2012/08"	23	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Sep., 2012"	"2012/09"	17	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Oct., 2012"	"2012/10"	25	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Nov., 2012"	"2012/11"	22	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2012"	"2012"	"Dec., 2012"	"2012/12"	27	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Jan., 2013"	"2013/01"	15	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Feb., 2013"	"2013/02"	13	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Mar., 2013"	"2013/03"	22	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Apr., 2013"	"2013/04"	25	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"May, 2013"	"2013/05"	24	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Jun., 2013"	"2013/06"	20	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Jul., 2013"	"2013/07"	31	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Aug., 2013"	"2013/08"	21	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Sep., 2013"	"2013/09"	24	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Oct., 2013"	"2013/10"	15	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Nov., 2013"	"2013/11"	17	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2013"	"2013"	"Dec., 2013"	"2013/12"	13	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Jan., 2010"	"2010/01"	14	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Feb., 2010"	"2010/02"	24	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Mar., 2010"	"2010/03"	14	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Apr., 2010"	"2010/04"	20	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"May, 2010"	"2010/05"	14	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Jun., 2010"	"2010/06"	16	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Jul., 2010"	"2010/07"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Aug., 2010"	"2010/08"	20	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Sep., 2010"	"2010/09"	12	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Oct., 2010"	"2010/10"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Nov., 2010"	"2010/11"	13	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Dec., 2010"	"2010/12"	15	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Jan., 2011"	"2011/01"	11	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Feb., 2011"	"2011/02"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Mar., 2011"	"2011/03"	15	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Apr., 2011"	"2011/04"	11	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"May, 2011"	"2011/05"	22	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Jun., 2011"	"2011/06"	13	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Jul., 2011"	"2011/07"	14	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Aug., 2011"	"2011/08"	16	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Sep., 2011"	"2011/09"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Oct., 2011"	"2011/10"	15	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Nov., 2011"	"2011/11"	14	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"Dec., 2011"	"2011/12"	10	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"Jan., 2012"	"2012/01"	18	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"Feb., 2012"	"2012/02"	16	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"Mar., 2012"	"2012/03"	20	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"Apr., 2012"	"2012/04"	15	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"May, 2012"	"2012/05"	22	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"Jun., 2012"	"2012/06"	13	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"Jul., 2012"	"2012/07"	12	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"Sep., 2012"	"2012/09"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"Oct., 2012"	"2012/10"	19	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"Dec., 2012"	"2012/12"	14	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"Jan., 2013"	"2013/01"	24	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"Feb., 2013"	"2013/02"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"Mar., 2013"	"2013/03"	25	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"Apr., 2013"	"2013/04"	20	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"May, 2013"	"2013/05"	13	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"Jun., 2013"	"2013/06"	22	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"Jul., 2013"	"2013/07"	26	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"Aug., 2013"	"2013/08"	22	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"Sep., 2013"	"2013/09"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"Dec., 2013"	"2013/12"	18	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Jan., 2010"	"2010/01"	30	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Feb., 2010"	"2010/02"	13	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Mar., 2010"	"2010/03"	17	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Apr., 2010"	"2010/04"	20	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"May, 2010"	"2010/05"	14	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Jun., 2010"	"2010/06"	13	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Jul., 2010"	"2010/07"	20	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Aug., 2010"	"2010/08"	20	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Sep., 2010"	"2010/09"	21	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Oct., 2010"	"2010/10"	14	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Nov., 2010"	"2010/11"	14	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Dec., 2010"	"2010/12"	18	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Jan., 2011"	"2011/01"	15	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Feb., 2011"	"2011/02"	15	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Mar., 2011"	"2011/03"	11	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Apr., 2011"	"2011/04"	17	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"May, 2011"	"2011/05"	15	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Jun., 2011"	"2011/06"	24	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Jul., 2011"	"2011/07"	15	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Aug., 2011"	"2011/08"	16	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Sep., 2011"	"2011/09"	25	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Oct., 2011"	"2011/10"	22	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Nov., 2011"	"2011/11"	14	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2011"	"2011"	"Dec., 2011"	"2011/12"	11	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Jan., 2012"	"2012/01"	27	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Feb., 2012"	"2012/02"	21	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Mar., 2012"	"2012/03"	17	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Apr., 2012"	"2012/04"	21	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"May, 2012"	"2012/05"	17	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Jun., 2012"	"2012/06"	21	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Jul., 2012"	"2012/07"	26	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Aug., 2012"	"2012/08"	14	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Sep., 2012"	"2012/09"	15	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Oct., 2012"	"2012/10"	15	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Nov., 2012"	"2012/11"	16	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2012"	"2012"	"Dec., 2012"	"2012/12"	14	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"Jan., 2013"	"2013/01"	21	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"Mar., 2013"	"2013/03"	16	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"Apr., 2013"	"2013/04"	16	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"May, 2013"	"2013/05"	15	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"Jun., 2013"	"2013/06"	14	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"Jul., 2013"	"2013/07"	25	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"Aug., 2013"	"2013/08"	22	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"Sep., 2013"	"2013/09"	29	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"Oct., 2013"	"2013/10"	12	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"Nov., 2013"	"2013/11"	11	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2013"	"2013"	"Dec., 2013"	"2013/12"	16	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Jan., 2010"	"2010/01"	19	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Feb., 2010"	"2010/02"	24	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Mar., 2010"	"2010/03"	26	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Apr., 2010"	"2010/04"	32	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"May, 2010"	"2010/05"	36	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Jun., 2010"	"2010/06"	26	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Jul., 2010"	"2010/07"	37	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Aug., 2010"	"2010/08"	36	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Sep., 2010"	"2010/09"	33	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Oct., 2010"	"2010/10"	25	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Nov., 2010"	"2010/11"	31	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Dec., 2010"	"2010/12"	30	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2011"	"2011"	"Jan., 2011"	"2011/01"	28	Not Applicable	Not Applicable
